{'totalGenerationNumber': 100, 'offspring_size': 100, 'top_fitnes_parents_number': 15, 'n_epoch': 10, 'useMutation': True, 'mutation_percentWeight': 0.001, 'mutation_percentBias': 0.1, 'useTraining': False}
0 ; 19.149000000000004 ; 9.895883739725127 ; [10.533333333333333, 12.233333333333333, 35.43333333333333, 9.533333333333333, 220.66666666666666, 10.1, 10.566666666666666, 10.3, 10.633333333333333, 11.6, 10.6, 17.666666666666668, 11.4, 10.333333333333334, 10.7, 10.8, 10.366666666666667, 10.733333333333333, 49.166666666666664, 10.966666666666667, 11.033333333333333, 9.533333333333333, 10.466666666666667, 10.4, 10.466666666666667, 14.466666666666667, 52.43333333333333, 25.166666666666668, 10.233333333333333, 10.466666666666667, 9.566666666666666, 10.633333333333333, 22.433333333333334, 16.7, 10.3, 10.0, 9.933333333333334, 11.566666666666666, 10.333333333333334, 14.933333333333334, 11.066666666666666, 10.666666666666666, 12.433333333333334, 10.866666666666667, 10.166666666666666, 10.366666666666667, 10.533333333333333, 10.533333333333333, 51.3, 12.2, 10.566666666666666, 10.466666666666667, 10.466666666666667, 11.466666666666667, 20.3, 10.833333333333334, 10.533333333333333, 11.0, 9.633333333333333, 10.766666666666667, 171.26666666666668, 10.0, 10.866666666666667, 10.4, 13.366666666666667, 10.6, 10.6, 105.1, 10.866666666666667, 9.333333333333334, 10.166666666666666, 11.366666666666667, 47.03333333333333, 11.066666666666666, 15.433333333333334, 10.666666666666666, 10.933333333333334, 83.76666666666667, 10.333333333333334, 10.333333333333334, 10.433333333333334, 10.133333333333333, 10.6, 9.366666666666667, 69.93333333333334, 10.633333333333333, 10.3, 10.433333333333334, 10.4, 10.2, 10.4, 17.6, 10.4, 10.666666666666666, 10.633333333333333, 11.2, 13.733333333333333, 12.966666666666667, 9.633333333333333, 10.166666666666666]

1 ; 16.332666666666665 ; 7.720355032083904 ; [10.633333333333333, 10.866666666666667, 9.466666666666667, 29.133333333333333, 14.533333333333333, 10.2, 10.5, 10.566666666666666, 9.6, 10.033333333333333, 10.1, 9.4, 85.53333333333333, 10.5, 29.766666666666666, 17.9, 10.933333333333334, 12.733333333333333, 10.8, 11.366666666666667, 9.3, 10.366666666666667, 73.06666666666666, 10.233333333333333, 10.3, 11.2, 9.4, 10.566666666666666, 10.033333333333333, 10.233333333333333, 12.533333333333333, 10.233333333333333, 9.366666666666667, 11.066666666666666, 40.5, 10.366666666666667, 10.4, 10.266666666666667, 150.73333333333332, 10.4, 163.73333333333332, 10.3, 10.3, 10.4, 10.5, 10.533333333333333, 10.433333333333334, 10.566666666666666, 10.733333333333333, 11.1, 10.433333333333334, 25.733333333333334, 10.633333333333333, 11.8, 10.3, 10.833333333333334, 10.433333333333334, 10.833333333333334, 10.3, 10.833333333333334, 11.433333333333334, 10.566666666666666, 10.266666666666667, 10.4, 10.566666666666666, 18.733333333333334, 9.6, 10.366666666666667, 10.266666666666667, 10.233333333333333, 10.266666666666667, 10.9, 10.9, 10.5, 10.433333333333334, 17.6, 10.7, 10.566666666666666, 10.066666666666666, 21.233333333333334, 13.633333333333333, 10.666666666666666, 10.033333333333333, 10.4, 11.066666666666666, 21.166666666666668, 10.766666666666667, 12.466666666666667, 10.4, 10.866666666666667, 9.366666666666667, 10.266666666666667, 12.866666666666667, 13.366666666666667, 9.7, 10.466666666666667, 10.8, 10.833333333333334, 15.733333333333333, 16.933333333333334]

2 ; 26.11999999999999 ; 12.679648502012714 ; [10.3, 10.6, 10.866666666666667, 71.23333333333333, 90.9, 10.3, 10.666666666666666, 10.533333333333333, 71.16666666666667, 77.36666666666666, 9.266666666666667, 24.566666666666666, 11.366666666666667, 10.166666666666666, 10.466666666666667, 10.5, 10.033333333333333, 219.96666666666667, 9.9, 10.366666666666667, 9.666666666666666, 169.33333333333334, 191.43333333333334, 10.6, 98.26666666666667, 10.7, 11.066666666666666, 11.0, 64.6, 56.5, 156.13333333333333, 10.266666666666667, 11.4, 10.533333333333333, 10.566666666666666, 12.366666666666667, 14.8, 10.266666666666667, 10.933333333333334, 10.766666666666667, 11.6, 10.366666666666667, 10.5, 9.533333333333333, 10.3, 10.766666666666667, 10.466666666666667, 9.166666666666666, 10.633333333333333, 9.5, 69.06666666666666, 10.833333333333334, 10.433333333333334, 10.266666666666667, 10.466666666666667, 11.2, 9.333333333333334, 13.133333333333333, 10.366666666666667, 10.566666666666666, 113.23333333333333, 10.1, 10.933333333333334, 58.13333333333333, 10.5, 10.933333333333334, 10.333333333333334, 10.233333333333333, 11.833333333333334, 10.533333333333333, 10.633333333333333, 10.5, 76.76666666666667, 9.5, 15.133333333333333, 10.133333333333333, 11.166666666666666, 10.033333333333333, 10.466666666666667, 10.6, 11.0, 9.466666666666667, 10.866666666666667, 10.433333333333334, 11.333333333333334, 10.733333333333333, 12.466666666666667, 78.5, 11.666666666666666, 10.8, 10.766666666666667, 10.466666666666667, 10.233333333333333, 48.666666666666664, 10.466666666666667, 10.4, 11.033333333333333, 10.166666666666666, 10.233333333333333, 10.366666666666667]

3 ; 54.21900000000001 ; 24.912584103294858 ; [10.666666666666666, 10.633333333333333, 11.033333333333333, 12.733333333333333, 9.366666666666667, 10.366666666666667, 10.833333333333334, 10.6, 11.0, 10.766666666666667, 10.666666666666666, 10.466666666666667, 9.9, 10.633333333333333, 10.433333333333334, 10.933333333333334, 10.0, 10.366666666666667, 141.36666666666667, 169.3, 10.2, 10.466666666666667, 10.266666666666667, 167.76666666666668, 208.23333333333332, 180.16666666666666, 189.76666666666668, 170.7, 10.566666666666666, 10.5, 10.4, 10.2, 10.433333333333334, 174.7, 10.233333333333333, 193.63333333333333, 189.36666666666667, 184.66666666666666, 205.8, 11.2, 10.733333333333333, 154.26666666666668, 154.06666666666666, 165.86666666666667, 9.766666666666667, 10.233333333333333, 159.33333333333334, 10.133333333333333, 10.033333333333333, 10.266666666666667, 170.9, 10.666666666666666, 10.533333333333333, 10.366666666666667, 65.83333333333333, 56.833333333333336, 10.266666666666667, 59.4, 10.633333333333333, 98.2, 12.433333333333334, 56.86666666666667, 10.333333333333334, 10.233333333333333, 10.4, 53.46666666666667, 46.0, 10.566666666666666, 51.9, 147.66666666666666, 10.666666666666666, 177.3, 171.86666666666667, 10.566666666666666, 166.9, 10.233333333333333, 10.766666666666667, 10.333333333333334, 98.6, 10.5, 10.633333333333333, 84.73333333333333, 47.2, 63.8, 10.533333333333333, 10.466666666666667, 10.533333333333333, 10.333333333333334, 10.933333333333334, 10.466666666666667, 10.3, 64.03333333333333, 80.5, 52.833333333333336, 10.866666666666667, 10.266666666666667, 10.566666666666666, 10.333333333333334, 66.53333333333333, 78.76666666666667]

4 ; 85.95966666666665 ; 32.7956072408479 ; [10.333333333333334, 10.8, 11.7, 10.866666666666667, 10.933333333333334, 10.366666666666667, 10.4, 10.7, 10.366666666666667, 10.033333333333333, 9.4, 10.333333333333334, 10.1, 10.4, 201.4, 9.966666666666667, 162.46666666666667, 10.8, 10.733333333333333, 10.433333333333334, 189.6, 170.3, 185.8, 11.1, 180.56666666666666, 10.6, 176.26666666666668, 10.4, 10.1, 172.53333333333333, 10.366666666666667, 10.166666666666666, 10.933333333333334, 169.56666666666666, 225.76666666666668, 10.433333333333334, 220.26666666666668, 10.2, 10.2, 170.8, 193.4, 10.666666666666666, 177.53333333333333, 255.86666666666667, 183.06666666666666, 10.666666666666666, 10.3, 208.56666666666666, 10.4, 190.53333333333333, 10.4, 10.2, 146.16666666666666, 10.4, 201.6, 10.566666666666666, 10.6, 10.066666666666666, 10.3, 10.433333333333334, 10.633333333333333, 10.5, 10.266666666666667, 179.33333333333334, 211.7, 10.566666666666666, 168.2, 191.26666666666668, 182.7, 10.433333333333334, 11.266666666666667, 191.2, 227.9, 10.333333333333334, 206.76666666666668, 184.4, 191.2, 10.5, 161.46666666666667, 205.76666666666668, 11.633333333333333, 10.3, 10.133333333333333, 192.36666666666667, 144.2, 174.9, 11.2, 10.733333333333333, 10.533333333333333, 159.3, 184.93333333333334, 10.733333333333333, 170.86666666666667, 153.8, 231.06666666666666, 11.1, 170.83333333333334, 159.06666666666666, 171.1, 10.533333333333333]

